,Chromosome,Start_x,End,Start_y,Count
163,1,1806932,1806933,1806932,1
164,1,1808384,1808385,1808384,1
165,1,1811239,1811240,1811239,1
166,1,1817007,1817008,1817007,10
167,1,1844896,1844897,1844896,1
168,1,1860776,1860777,1860776,1
169,1,1862179,1862180,1862179,10
170,1,1889256,1889257,1889256,1
171,1,1902068,1902069,1902068,1
172,1,1918484,1918485,1918484,1
173,1,1948029,1948030,1948029,1
174,1,1986358,1986359,1986358,2
175,1,2033802,2033803,2033802,2
176,1,2044405,2044406,2044405,1
177,1,2054266,2054267,2054266,1
178,1,2054659,2054660,2054659,1
179,1,2061231,2061232,2061231,1
180,1,2064022,2064023,2064022,1
181,1,2065556,2065557,2065556,1
182,1,2067277,2067278,2067277,1
183,1,2067562,2067563,2067562,1
184,1,2105944,2105945,2105944,1
185,1,2111555,2111556,2111555,2
186,1,2112545,2112546,2112545,2
187,1,2116145,2116146,2116145,2
188,1,2118589,2118590,2118589,1
189,1,2121058,2121059,2121058,2
190,1,2121289,2121290,2121289,1
191,1,2121515,2121516,2121515,2
192,1,2121519,2121520,2121519,2
193,1,2126311,2126312,2126311,2
194,1,2126584,2126585,2126584,2
195,1,2128619,2128620,2128619,7
196,1,2129937,2129938,2129937,2
197,1,2132033,2132034,2132033,4
198,1,2134596,2134597,2134596,7
199,1,2137585,2137586,2137585,7
200,1,2163121,2163122,2163121,2
201,1,2165232,2165233,2165232,2
202,1,2173095,2173096,2173095,9
203,1,2179409,2179410,2179409,10
204,1,2189294,2189295,2189294,3
205,1,2189679,2189680,2189679,4
206,1,2194503,2194504,2194503,1
207,1,2201613,2201614,2201613,1
208,1,2205929,2205930,2205929,1
209,1,2206812,2206813,2206812,1
210,1,2207240,2207241,2207240,1
211,1,2210506,2210507,2210506,1
212,1,2210546,2210547,2210546,1
213,1,2211288,2211289,2211288,1
214,1,2212052,2212053,2212052,2
215,1,2235172,2235173,2235172,1
216,1,2235354,2235355,2235354,2
217,1,2331487,2331488,2331487,1
218,1,2401201,2401202,2401201,2
219,1,2401592,2401593,2401592,1
220,1,2404237,2404238,2404237,2
221,1,2406098,2406099,2406098,2
222,1,2407130,2407131,2407130,2
223,1,2407635,2407636,2407635,2
224,1,2407676,2407677,2407676,2
225,1,2407956,2407957,2407956,1
226,1,2539232,2539233,2539232,7
227,1,2539236,2539237,2539236,7
228,1,2539241,2539242,2539241,6
229,1,2539242,2539243,2539242,2
230,1,2539409,2539410,2539409,7
231,1,2540705,2540706,2540705,7
232,1,2543773,2543774,2543773,7
233,1,2545919,2545920,2545919,8
234,1,2547072,2547073,2547072,1
235,1,2548544,2548545,2548544,5
236,1,2551482,2551483,2551482,2
237,1,2551831,2551832,2551831,13
238,1,2551859,2551860,2551859,6
239,1,2553010,2553011,2553010,1
240,1,2553309,2553310,2553309,4
241,1,2556224,2556225,2556224,41
242,1,2556327,2556328,2556327,9
243,1,2556714,2556715,2556714,15
244,1,2557169,2557170,2557169,1
245,1,2557491,2557492,2557491,5
246,1,2559503,2559504,2559503,1
247,1,2566239,2566240,2566239,1
248,1,2566613,2566614,2566613,1
249,1,2567423,2567424,2567423,1
250,1,2567815,2567816,2567815,1
251,1,2569454,2569455,2569454,1
252,1,2569899,2569900,2569899,1
253,1,2576499,2576500,2576499,1
254,1,2580534,2580535,2580534,1
255,1,2581211,2581212,2581211,1
256,1,2581271,2581272,2581271,1
257,1,2581777,2581778,2581777,1
258,1,2582213,2582214,2582213,1
259,1,2582239,2582240,2582239,2
260,1,2850406,2850407,2850406,1
261,1,2850636,2850637,2850636,1
262,1,2852977,2852978,2852977,1
263,1,3568301,3568302,3568301,1
264,1,3629700,3629701,3629700,4
265,1,3654319,3654320,3654319,4
266,1,3656168,3656169,3656168,1
267,1,3657855,3657856,3657855,3
268,1,3657856,3657857,3657856,3
269,1,3765267,3765268,3765267,2
270,1,3768375,3768376,3768375,2
271,1,3768390,3768391,3768390,5
272,1,3770821,3770822,3770821,1
273,1,3771175,3771176,3771175,5
274,1,3772844,3772845,3772844,80
275,1,3773325,3773326,3773325,84
276,1,3774675,3774676,3774675,24
277,1,3774870,3774871,3774870,5
278,1,3774964,3774965,3774964,5
279,1,3775163,3775164,3775163,2
280,1,3776546,3776547,3776546,58
281,1,3777166,3777167,3777166,58
282,1,3777345,3777346,3777345,2
283,1,3778232,3778233,3778232,2
284,1,3783652,3783653,3783652,58
285,1,3788551,3788552,3788551,18
286,1,3788987,3788988,3788987,7
287,1,3793615,3793616,3793615,14
288,1,3794393,3794394,3794393,12
289,1,3811539,3811540,3811539,1
290,1,3839929,3839930,3839929,1
291,1,6206026,6206027,6206026,1
292,1,6257525,6257526,6257525,1
293,1,6274241,6274242,6274241,1
294,1,6378100,6378101,6378100,1
295,1,6479432,6479433,6479432,1
296,1,6480265,6480266,6480265,2
297,1,6486329,6486330,6486329,1
298,1,6486627,6486628,6486627,1
299,1,6486724,6486725,6486724,1
300,1,6486925,6486926,6486925,1
301,1,6488467,6488468,6488467,1
302,1,6488762,6488763,6488762,1
303,1,6489733,6489734,6489733,6
304,1,6490445,6490446,6490445,8
305,1,6490476,6490477,6490476,6
306,1,6492439,6492440,6492439,2
307,1,6492964,6492965,6492964,1
308,1,6493341,6493342,6493341,1
309,1,6495367,6495368,6495367,1
310,1,6499744,6499745,6499744,1
311,1,6515810,6515811,6515810,1
312,1,6530226,6530227,6530226,1
313,1,6531932,6531933,6531932,1
314,1,6575246,6575247,6575246,11
315,1,6580056,6580057,6580056,27
316,1,6591033,6591034,6591033,2
317,1,6599445,6599446,6599445,4
318,1,6600289,6600290,6600289,4
319,1,6601672,6601673,6601672,4
320,1,6601997,6601998,6601997,1
321,1,6602853,6602854,6602853,4
322,1,6602971,6602972,6602971,4
323,1,6625962,6625963,6625962,1
324,1,6636172,6636173,6636172,1
325,1,6659655,6659656,6659655,1
326,1,6870801,6870802,6870801,1
327,1,7070621,7070622,7070621,1
328,1,7074929,7074930,7074929,1
329,1,7075712,7075713,7075712,1
330,1,7078430,7078431,7078430,1
331,1,7081144,7081145,7081144,1
332,1,7083255,7083256,7083255,1
333,1,7084707,7084708,7084707,1
334,1,7088173,7088174,7088173,1
335,1,7088578,7088579,7088578,1
336,1,7100406,7100407,7100406,1
337,1,7102502,7102503,7102502,1
338,1,7119032,7119033,7119032,1
339,1,7174143,7174144,7174143,1
340,1,7368646,7368647,7368646,1
341,1,7396683,7396684,7396683,1
342,1,7399590,7399591,7399590,1
343,1,7399693,7399694,7399693,1
344,1,7400148,7400149,7400148,1
345,1,7402131,7402132,7402131,1
346,1,7402520,7402521,7402520,1
347,1,7403659,7403660,7403659,1
348,1,7404742,7404743,7404742,1
349,1,7489428,7489429,7489428,2
350,1,7765251,7765252,7765251,8
351,1,7775639,7775640,7775639,10
352,1,7776599,7776600,7776599,12
353,1,7795754,7795755,7795754,4
354,1,7799260,7799261,7799260,2
355,1,7827188,7827189,7827188,2
356,1,7828155,7828156,7828155,2
357,1,7895367,7895368,7895367,1
358,1,7913283,7913284,7913283,15
359,1,7914137,7914138,7914137,1
360,1,7922756,7922757,7922756,1
361,1,7922798,7922799,7922798,3
362,1,7923230,7923231,7923230,1
363,1,7923964,7923965,7923964,1
364,1,7928962,7928963,7928962,1
365,1,7929572,7929573,7929572,1
366,1,7929696,7929697,7929696,1
367,1,7937123,7937124,7937123,1
368,1,7954508,7954509,7954508,7
369,1,7958427,7958428,7958427,10
370,1,7961680,7961681,7961680,7
371,1,7961718,7961719,7961718,6
372,1,7961850,7961851,7961850,7
373,1,7961913,7961914,7961913,8
374,1,7962111,7962112,7962111,7
375,1,7962137,7962138,7962137,7
376,1,7962712,7962713,7962712,8
377,1,7963526,7963527,7963526,7
378,1,7963528,7963529,7963528,7
379,1,7963610,7963611,7963610,2
380,1,7963666,7963667,7963666,7
381,1,7963819,7963820,7963819,2
382,1,7964630,7964631,7964630,5
383,1,7965215,7965216,7965215,7
384,1,7967646,7967647,7967646,5
385,1,7967770,7967771,7967770,7
386,1,7968326,7968327,7968326,2
387,1,7968805,7968806,7968805,5
388,1,7968870,7968871,7968870,7
389,1,7975211,7975212,7975211,1
390,1,7976015,7976016,7976015,1
391,1,7977436,7977437,7977436,1
392,1,7978633,7978634,7978633,1
393,1,7978634,7978635,7978634,1
394,1,7979417,7979418,7979417,1
395,1,7980909,7980910,7980909,1
396,1,7981292,7981293,7981292,1
397,1,7982676,7982677,7982676,1
398,1,7984636,7984637,7984636,1
399,1,7985775,7985776,7985775,1
400,1,7986287,7986288,7986287,2
401,1,7986774,7986775,7986774,1
402,1,7987608,7987609,7987608,1
403,1,7990288,7990289,7990288,1
404,1,7994880,7994881,7994880,4
405,1,7995397,7995398,7995397,4
406,1,7996609,7996610,7996609,1
407,1,7997387,7997388,7997387,1
408,1,7999791,7999792,7999791,4
409,1,8001856,8001857,8001856,1
410,1,8003468,8003469,8003468,1
411,1,8007587,8007588,8007587,4
412,1,8009508,8009509,8009508,4
413,1,8018249,8018250,8018249,1
414,1,8019275,8019276,8019275,4
415,1,8027409,8027410,8027409,1
416,1,8035300,8035301,8035300,6
417,1,8048694,8048695,8048694,1
418,1,8054229,8054230,8054229,7
419,1,8059843,8059844,8059843,1
420,1,8078272,8078273,8078272,6
421,1,8100189,8100190,8100189,5
422,1,8104010,8104011,8104010,1
423,1,8104756,8104757,8104756,2
424,1,8105120,8105121,8105120,2
425,1,8106221,8106222,8106221,5
426,1,8107285,8107286,8107285,2
427,1,8110172,8110173,8110172,2
428,1,8114751,8114752,8114751,2
429,1,8117440,8117441,8117440,2
430,1,8120604,8120605,8120604,1
431,1,8375632,8375633,8375632,4
432,1,8420956,8420957,8420956,2
433,1,8422018,8422019,8422018,4
434,1,8424763,8424764,8424763,4
435,1,8429242,8429243,8429242,4
436,1,8437247,8437248,8437247,4
437,1,8438266,8438267,8438266,2
438,1,8441726,8441727,8441726,2
439,1,8443319,8443320,8443319,2
440,1,8444361,8444362,8444361,2
441,1,8444998,8444999,8444998,2
442,1,8541773,8541774,8541773,1
443,1,8573757,8573758,8573757,1
444,1,8870790,8870791,8870790,2
445,1,8872890,8872891,8872890,1
446,1,8877714,8877715,8877714,1
447,1,8877942,8877943,8877942,6
448,1,8877998,8877999,8877998,1
449,1,8879783,8879784,8879783,1
450,1,8882606,8882607,8882606,1
451,1,8901139,8901140,8901139,2
452,1,10614625,10614626,10614625,2
453,1,10794176,10794177,10794176,2
454,1,11270134,11270135,11270134,2
455,1,11279159,11279160,11279159,3
456,1,11318260,11318261,11318260,3
457,1,11736183,11736184,11736183,20
458,1,11970938,11970939,11970938,3
459,1,11971809,11971810,11971809,2
460,1,11971973,11971974,11971973,2
461,1,11972024,11972025,11972024,1
462,1,11973056,11973057,11973056,1
463,1,11973455,11973456,11973455,1
464,1,11973851,11973852,11973851,3
465,1,11976223,11976224,11976223,3
466,1,11976751,11976752,11976751,2
467,1,11976861,11976862,11976861,8
468,1,11977652,11977653,11977652,2
469,1,11977863,11977864,11977863,8
470,1,11978933,11978934,11978933,8
471,1,11979234,11979235,11979234,2
472,1,11980146,11980147,11980146,2
473,1,11980267,11980268,11980267,2
474,1,11980422,11980423,11980422,8
475,1,12611680,12611681,12611680,1
476,1,12611698,12611699,12611698,1
477,1,12612144,12612145,12612144,1
478,1,12615264,12615265,12615264,1
479,1,12615732,12615733,12615732,1
480,1,14581268,14581269,14581268,2
481,1,14603306,14603307,14603306,1
482,1,14609787,14609788,14609787,2
483,1,14623388,14623389,14623388,3
484,1,14625347,14625348,14625347,2
485,1,14632916,14632917,14632916,2
486,1,14774784,14774785,14774784,1
487,1,14774887,14774888,14774887,1
488,1,15107943,15107944,15107943,1
489,1,15109803,15109804,15109803,1
490,1,15110420,15110421,15110420,1
491,1,15123898,15123899,15123898,1
492,1,15124855,15124856,15124855,1
493,1,15137280,15137281,15137280,2
494,1,15140754,15140755,15140754,5
495,1,15144879,15144880,15144879,3
496,1,15145699,15145700,15145699,9
497,1,15145808,15145809,15145808,2
498,1,15151162,15151163,15151162,12
499,1,15151570,15151571,15151570,6
500,1,15152763,15152764,15152763,16
501,1,15152768,15152769,15152768,15
502,1,15152769,15152770,15152769,14
503,1,15152787,15152788,15152787,21
504,1,15153228,15153229,15153228,9
505,1,15153530,15153531,15153530,3
506,1,15153552,15153553,15153552,2
507,1,15153790,15153791,15153790,15
508,1,15153997,15153998,15153997,17
509,1,15153998,15153999,15153998,1
510,1,15154116,15154117,15154116,1
511,1,15159582,15159583,15159582,7
512,1,15164081,15164082,15164081,10
513,1,15167054,15167055,15167054,11
514,1,15177907,15177908,15177907,6
515,1,15261049,15261050,15261049,1
516,1,15367365,15367366,15367365,1
517,1,15368314,15368315,15368314,1
518,1,15370009,15370010,15370009,1
519,1,15371626,15371627,15371626,1
520,1,15377455,15377456,15377455,1
521,1,15381279,15381280,15381279,1
522,1,15382881,15382882,15382881,1
523,1,15491168,15491169,15491168,1
524,1,15521560,15521561,15521560,1
525,1,15569012,15569013,15569012,1
526,1,15571339,15571340,15571339,1
527,1,15581341,15581342,15581341,1
528,1,15655998,15655999,15655998,2
529,1,15672866,15672867,15672866,1
530,1,15762520,15762521,15762520,3
531,1,15762529,15762530,15762529,4
532,1,15762861,15762862,15762861,2
533,1,15763414,15763415,15763414,4
534,1,15763460,15763461,15763460,4
535,1,15763742,15763743,15763742,4
536,1,15764403,15764404,15764403,4
537,1,15764579,15764580,15764579,4
538,1,15767065,15767066,15767065,3
539,1,15768821,15768822,15768821,2
540,1,15769761,15769762,15769761,1
541,1,15770439,15770440,15770439,1
542,1,15820287,15820288,15820287,1
543,1,16013553,16013554,16013553,6
544,1,16013722,16013723,16013722,5
545,1,16013965,16013966,16013965,5
546,1,16014266,16014267,16014266,5
547,1,16015238,16015239,16015238,4
548,1,16015742,16015743,16015742,4
549,1,16015855,16015856,16015855,3
550,1,16017340,16017341,16017340,1
551,1,16017865,16017866,16017865,23
552,1,16017907,16017908,16017907,21
553,1,16017999,16018000,16017999,26
554,1,16018130,16018131,16018130,6
555,1,16018363,16018364,16018363,6
556,1,16018713,16018714,16018713,6
557,1,16018898,16018899,16018898,6
558,1,16019124,16019125,16019124,4
559,1,16023628,16023629,16023628,4
560,1,16024642,16024643,16024642,4
561,1,16024780,16024781,16024780,4
562,1,16025997,16025998,16025997,1
563,1,16026442,16026443,16026442,1
564,1,16030006,16030007,16030006,4
565,1,16032556,16032557,16032556,4
566,1,16032611,16032612,16032611,1
567,1,16033332,16033333,16033332,1
568,1,16033821,16033822,16033821,1
569,1,16033949,16033950,16033949,1
570,1,16041282,16041283,16041282,2
571,1,16041357,16041358,16041357,2
572,1,16041442,16041443,16041442,2
573,1,16042302,16042303,16042302,2
574,1,16042397,16042398,16042397,2
575,1,16042482,16042483,16042482,2
576,1,16043381,16043382,16043381,2
577,1,16043396,16043397,16043396,2
578,1,16043720,16043721,16043720,2
579,1,16048715,16048716,16048715,1
580,1,16194932,16194933,16194932,4
581,1,16200062,16200063,16200062,4
582,1,16253193,16253194,16253193,2
583,1,16278316,16278317,16278316,2
584,1,16286278,16286279,16286278,2
585,1,16396756,16396757,16396756,2
586,1,16466725,16466726,16466725,2
587,1,16468674,16468675,16468674,2
588,1,16469190,16469191,16469190,2
589,1,16470449,16470450,16470449,2
590,1,16470627,16470628,16470627,2
591,1,16470990,16470991,16470990,2
592,1,16472407,16472408,16472407,2
593,1,16477846,16477847,16477846,2
594,1,16570547,16570548,16570547,4
595,1,16575173,16575174,16575173,11
596,1,16577626,16577627,16577626,3
597,1,16583156,16583157,16583156,4
598,1,16587089,16587090,16587089,2
599,1,16590328,16590329,16590328,8
600,1,16590442,16590443,16590442,4
601,1,16713215,16713216,16713215,2
602,1,16861896,16861897,16861896,8
603,1,16889738,16889739,16889738,12
604,1,16907772,16907773,16907772,12
605,1,16921023,16921024,16921023,2
606,1,16944256,16944257,16944256,2
607,1,16949400,16949401,16949400,8
608,1,16963416,16963417,16963416,9
609,1,17008419,17008420,17008419,2
610,1,17054580,17054581,17054580,1
611,1,17088862,17088863,17088862,1
612,1,17118766,17118767,17118766,1
613,1,18732774,18732775,18732774,1
614,1,18732840,18732841,18732840,1
615,1,18918909,18918910,18918909,1
616,1,19033262,19033263,19033262,1
617,1,19044833,19044834,19044833,2
618,1,19111552,19111553,19111552,1
619,1,19158402,19158403,19158402,1
620,1,19263482,19263483,19263482,1
621,1,19301782,19301783,19301782,1
622,1,19398478,19398479,19398478,2
623,1,19398539,19398540,19398539,2
624,1,19400568,19400569,19400568,1
625,1,19400651,19400652,19400651,2
626,1,19484316,19484317,19484316,15
627,1,19484512,19484513,19484512,1
628,1,19485158,19485159,19485158,15
629,1,19487533,19487534,19487533,9
630,1,19488398,19488399,19488398,11
631,1,19488462,19488463,19488462,8
632,1,19489512,19489513,19489512,13
633,1,19555676,19555677,19555676,1
634,1,19564791,19564792,19564791,1
635,1,19565264,19565265,19565264,1
636,1,19579737,19579738,19579737,1
637,1,19580219,19580220,19580219,1
638,1,19580994,19580995,19580994,1
639,1,19591456,19591457,19591456,2
640,1,19636380,19636381,19636380,2
641,1,19641564,19641565,19641564,1
642,1,19644359,19644360,19644359,2
643,1,19644412,19644413,19644412,2
644,1,19644641,19644642,19644641,2
645,1,19646092,19646093,19646092,2
646,1,19646864,19646865,19646864,2
647,1,19647426,19647427,19647426,1
648,1,19648964,19648965,19648964,2
649,1,19649707,19649708,19649707,2
650,1,19653179,19653180,19653179,2
651,1,19655206,19655207,19655206,2
652,1,19655864,19655865,19655864,2
653,1,19656187,19656188,19656187,2
654,1,19658587,19658588,19658587,2
655,1,19659174,19659175,19659174,1
656,1,19659682,19659683,19659682,2
657,1,19791662,19791663,19791662,1
658,1,19978364,19978365,19978364,2
659,1,19978433,19978434,19978433,2
660,1,19979653,19979654,19979653,2
661,1,20019699,20019700,20019699,11
662,1,20021809,20021810,20021809,11
663,1,20023683,20023684,20023683,10
664,1,20023830,20023831,20023830,10
665,1,20024391,20024392,20024391,5
666,1,20025434,20025435,20025434,5
667,1,20028276,20028277,20028276,10
668,1,20034861,20034862,20034861,3
669,1,21263636,21263637,21263636,1
670,1,21315029,21315030,21315029,1
671,1,21317252,21317253,21317252,1
672,1,21320038,21320039,21320038,1
673,1,21320504,21320505,21320504,1
674,1,21322122,21322123,21322122,1
675,1,21324171,21324172,21324171,1
676,1,21327544,21327545,21327544,1
677,1,21330669,21330670,21330669,1
678,1,21405241,21405242,21405241,1
679,1,21406521,21406522,21406521,1
680,1,21408445,21408446,21408445,1
681,1,21408523,21408524,21408523,1
682,1,21409526,21409527,21409526,1
683,1,21416129,21416130,21416129,1
684,1,21427091,21427092,21427091,1
685,1,21427487,21427488,21427487,1
686,1,21433346,21433347,21433346,1
687,1,21433634,21433635,21433634,1
688,1,21436639,21436640,21436639,1
689,1,21439960,21439961,21439960,1
690,1,21440112,21440113,21440112,10
691,1,21440170,21440171,21440170,8
692,1,21440603,21440604,21440603,8
693,1,21443542,21443543,21443542,2
694,1,21444851,21444852,21444851,1
695,1,21449628,21449629,21449628,1
696,1,21449899,21449900,21449899,1
697,1,21450157,21450158,21450157,1
698,1,21450391,21450392,21450391,1
699,1,21450959,21450960,21450959,1
700,1,21452472,21452473,21452472,1
701,1,21452972,21452973,21452972,1
702,1,21453244,21453245,21453244,1
703,1,21453791,21453792,21453791,1
704,1,21454158,21454159,21454158,1
705,1,21454341,21454342,21454341,1
706,1,21468895,21468896,21468895,2
707,1,21470277,21470278,21470277,2
708,1,21471068,21471069,21471068,3
709,1,21471503,21471504,21471503,3
710,1,21476684,21476685,21476684,2
711,1,21480126,21480127,21480126,2
712,1,21480128,21480129,21480128,2
713,1,21480131,21480132,21480131,1
714,1,21480381,21480382,21480381,1
715,1,21489734,21489735,21489734,1
716,1,21682595,21682596,21682595,1
717,1,21682833,21682834,21682833,2
718,1,21683167,21683168,21683167,3
719,1,21687278,21687279,21687278,3
720,1,21687978,21687979,21687978,2
721,1,21695683,21695684,21695683,2
722,1,21696745,21696746,21696745,1
723,1,21699671,21699672,21699671,1
724,1,21708512,21708513,21708512,1
725,1,21713968,21713969,21713968,1
726,1,21726321,21726322,21726321,1
727,1,21729011,21729012,21729011,1
728,1,21774087,21774088,21774087,1
729,1,21780774,21780775,21780774,1
730,1,21805721,21805722,21805721,1
731,1,21869849,21869850,21869849,1
732,1,21978903,21978904,21978903,1
733,1,21985619,21985620,21985619,1
734,1,21986357,21986358,21986357,1
735,1,21986610,21986611,21986610,1
736,1,21988291,21988292,21988291,1
737,1,22013102,22013103,22013102,2
738,1,22014627,22014628,22014627,2
739,1,22015721,22015722,22015721,1
740,1,22016013,22016014,22016013,1
741,1,22016017,22016018,22016017,1
742,1,22016383,22016384,22016383,2
743,1,22016390,22016391,22016390,2
744,1,22016975,22016976,22016975,2
745,1,22017431,22017432,22017431,2
746,1,22017478,22017479,22017478,2
747,1,22017538,22017539,22017538,2
748,1,22018513,22018514,22018513,1
749,1,22020377,22020378,22020377,3
750,1,22020645,22020646,22020645,7
751,1,22020759,22020760,22020759,59
752,1,22021611,22021612,22021611,104
753,1,22022063,22022064,22022063,100
754,1,22022094,22022095,22022094,65
755,1,22023122,22023123,22023122,73
756,1,22023672,22023673,22023672,128
757,1,22024054,22024055,22024054,132
758,1,22024341,22024342,22024341,64
759,1,22024833,22024834,22024833,127
760,1,22025454,22025455,22025454,23
761,1,22025483,22025484,22025483,20
762,1,22025547,22025548,22025547,109
763,1,22025615,22025616,22025615,129
764,1,22025902,22025903,22025902,123
765,1,22026643,22026644,22026643,1
766,1,22026852,22026853,22026852,1
767,1,22026998,22026999,22026998,1
768,1,22027493,22027494,22027493,9
769,1,22027496,22027497,22027496,8
770,1,22027834,22027835,22027834,3
771,1,22028045,22028046,22028045,1
772,1,22029138,22029139,22029138,2
773,1,22031964,22031965,22031964,8
774,1,22032102,22032103,22032102,1
775,1,22032296,22032297,22032296,1
776,1,22032343,22032344,22032343,1
777,1,22032413,22032414,22032413,1
778,1,22032589,22032590,22032589,1
779,1,22033645,22033646,22033645,1
