,Chromosome,Start_x,End,Start_y,Count
106,1,1630781,1630782,1630781,1
107,1,1631710,1631711,1631710,20
108,1,1635284,1635285,1635284,58
109,1,1636278,1636279,1636278,1
110,1,1637577,1637578,1637577,23
111,1,1638879,1638880,1638879,31
112,1,1639348,1639349,1639348,108
113,1,1639685,1639686,1639685,33
114,1,1640255,1640256,1640255,1
115,1,1641261,1641262,1641261,5
116,1,1641369,1641370,1641369,1
117,1,1645423,1645424,1645423,2
118,1,1646225,1646226,1646225,1
119,1,1646352,1646353,1646352,1
120,1,1646745,1646746,1646745,1
121,1,1648636,1648637,1648636,151
122,1,1648736,1648737,1648736,1
123,1,1648751,1648752,1648751,1
124,1,1648826,1648827,1648826,154
125,1,1648858,1648859,1648858,1
126,1,1649846,1649847,1649846,2
127,1,1650777,1650778,1650777,7
128,1,1651137,1651138,1651137,7
129,1,1651574,1651575,1651574,5
130,1,1651785,1651786,1651785,5
131,1,1651926,1651927,1651926,4
132,1,1652061,1652062,1652061,4
133,1,1652135,1652136,1652135,1
134,1,1652913,1652914,1652913,6
135,1,1653147,1653148,1653147,2
136,1,1653396,1653397,1653396,2
137,1,1653472,1653473,1653472,2
138,1,1653811,1653812,1653811,2
139,1,1653893,1653894,1653893,2
140,1,1653934,1653935,1653934,2
141,1,1654143,1654144,1654143,2
142,1,1654188,1654189,1654188,2
143,1,1655861,1655862,1655861,1
144,1,1655886,1655887,1655886,6
145,1,1657081,1657082,1657081,26
146,1,1657093,1657094,1657093,12
147,1,1658830,1658831,1658830,92
148,1,1658866,1658867,1658866,9
149,1,1659060,1659061,1659060,47
150,1,1659114,1659115,1659114,8
151,1,1659220,1659221,1659220,7
152,1,1660683,1660684,1660683,7
153,1,1661169,1661170,1661169,1
154,1,1661177,1661178,1661177,26
155,1,1661420,1661421,1661420,4
156,1,1662738,1662739,1662738,3
157,1,1663402,1663403,1663402,1
158,1,1664757,1664758,1664757,1
159,1,1665061,1665062,1665061,56
160,1,1665581,1665582,1665581,48
161,1,1666993,1666994,1666993,4
162,1,1666994,1666995,1666994,4
163,1,1666995,1666996,1666995,4
164,1,1667722,1667723,1667722,6
165,1,1667922,1667923,1667922,5
166,1,1667948,1667949,1667948,61
167,1,1668108,1668109,1668108,28
168,1,1668542,1668543,1668542,57
169,1,1668717,1668718,1668717,52
170,1,1668721,1668722,1668721,26
171,1,1669576,1669577,1669576,37
172,1,1669613,1669614,1669613,36
173,1,1671097,1671098,1671097,16
174,1,1671148,1671149,1671148,14
175,1,1671995,1671996,1671995,1
176,1,1672155,1672156,1672155,1
177,1,1673060,1673061,1673060,1
178,1,1673818,1673819,1673818,1
179,1,1673968,1673969,1673968,2
180,1,1674848,1674849,1674848,2
181,1,1674868,1674869,1674868,1
182,1,1675091,1675092,1675091,4
183,1,1676790,1676791,1676790,1
184,1,1677707,1677708,1677707,2
185,1,1677720,1677721,1677720,2
186,1,1677726,1677727,1677726,1
187,1,1680059,1680060,1680059,3
188,1,1680158,1680159,1680158,1
189,1,1680254,1680255,1680254,1
190,1,1682717,1682718,1682717,1
191,1,1684325,1684326,1684325,10
192,1,1685551,1685552,1685551,1
193,1,1686705,1686706,1686705,3
194,1,1687330,1687331,1687330,1
195,1,1688409,1688410,1688409,1
196,1,1688570,1688571,1688570,2
197,1,1688586,1688587,1688586,2
198,1,1688619,1688620,1688619,2
199,1,1688647,1688648,1688647,2
200,1,1689221,1689222,1689221,10
201,1,1689421,1689422,1689421,11
202,1,1689446,1689447,1689446,15
203,1,1694987,1694988,1694987,1
204,1,1696117,1696118,1696117,2
205,1,1696366,1696367,1696366,1
206,1,1697467,1697468,1697467,38
207,1,1702698,1702699,1702698,1
208,1,1702703,1702704,1702703,1
209,1,1703982,1703983,1703982,2
210,1,1704178,1704179,1704178,2
211,1,1704180,1704181,1704180,16
212,1,1704310,1704311,1704310,69
213,1,1704605,1704606,1704605,34
214,1,1704716,1704717,1704716,2
215,1,1704763,1704764,1704763,2
216,1,1704835,1704836,1704835,27
217,1,1706067,1706068,1706067,30
218,1,1706352,1706353,1706352,2
219,1,1706566,1706567,1706566,40
220,1,1706893,1706894,1706893,1
221,1,1708173,1708174,1708173,1
222,1,1708362,1708363,1708362,2
223,1,1713674,1713675,1713674,1
224,1,1713751,1713752,1713751,1
225,1,1713927,1713928,1713927,1
226,1,1714932,1714933,1714932,55
227,1,1714987,1714988,1714987,1
228,1,1715838,1715839,1715838,34
229,1,1716097,1716098,1716097,7
230,1,1716489,1716490,1716489,1
231,1,1716588,1716589,1716588,1
232,1,1716966,1716967,1716966,1
233,1,1717376,1717377,1717376,12
234,1,1717953,1717954,1717953,8
235,1,1718605,1718606,1718605,2
236,1,1718611,1718612,1718611,2
237,1,1718786,1718787,1718786,2
238,1,1719189,1719190,1719189,2
239,1,1719740,1719741,1719740,1
240,1,1719827,1719828,1719827,1
241,1,1719896,1719897,1719896,2
242,1,1720192,1720193,1720192,26
243,1,1720462,1720463,1720462,1
244,1,1720548,1720549,1720548,1
245,1,1720859,1720860,1720859,2
246,1,1721125,1721126,1721125,7
247,1,1721336,1721337,1721336,1
248,1,1724360,1724361,1724360,2
249,1,1724382,1724383,1724382,2
250,1,1724428,1724429,1724428,1
251,1,1724489,1724490,1724489,12
252,1,1734174,1734175,1734174,2
253,1,1734903,1734904,1734903,2
254,1,1735176,1735177,1735176,2
255,1,1735980,1735981,1735980,2
256,1,1736729,1736730,1736729,2
257,1,1738295,1738296,1738295,2
258,1,1740343,1740344,1740343,1
259,1,1740703,1740704,1740703,2
260,1,1742587,1742588,1742587,2
261,1,1744499,1744500,1744499,4
262,1,1754601,1754602,1754601,2
263,1,1764023,1764024,1764023,2
264,1,1774506,1774507,1774506,1
265,1,1792591,1792592,1792591,2
266,1,1808384,1808385,1808384,3
267,1,1816922,1816923,1816922,2
268,1,1829288,1829289,1829288,1
269,1,1832335,1832336,1832335,1
270,1,1845552,1845553,1845552,2
271,1,1849902,1849903,1849902,2
272,1,1850316,1850317,1850316,2
273,1,1851793,1851794,1851793,5
274,1,1875912,1875913,1875912,4
275,1,1887059,1887060,1887059,8
276,1,1898612,1898613,1898612,7
277,1,1913254,1913255,1913254,1
278,1,1914405,1914406,1914405,2
279,1,1921045,1921046,1921045,1
280,1,1930586,1930587,1930586,3
281,1,1947325,1947326,1947325,4
282,1,1973928,1973929,1973928,2
283,1,1993887,1993888,1993887,2
284,1,2021579,2021580,2021579,1
285,1,2028919,2028920,2028919,1
286,1,2035014,2035015,2035014,2
287,1,2037780,2037781,2037780,2
288,1,2054266,2054267,2054266,1
289,1,2054659,2054660,2054659,1
290,1,2061231,2061232,2061231,1
291,1,2064022,2064023,2064022,1
292,1,2085351,2085352,2085351,4
293,1,2102624,2102625,2102624,4
294,1,2106511,2106512,2106511,1
295,1,2112578,2112579,2112578,1
296,1,2117438,2117439,2117438,2
297,1,2142004,2142005,2142004,1
298,1,2143812,2143813,2143812,11
299,1,2148231,2148232,2148231,2
300,1,2152298,2152299,2152298,12
301,1,2163121,2163122,2163121,3
302,1,2165232,2165233,2165232,3
303,1,2175651,2175652,2175651,1
304,1,2187100,2187101,2187100,13
305,1,2188394,2188395,2188394,12
306,1,2189186,2189187,2189186,11
307,1,2189679,2189680,2189679,79
308,1,2194503,2194504,2194503,1
309,1,2201613,2201614,2201613,2
310,1,2205929,2205930,2205929,2
311,1,2206812,2206813,2206812,2
312,1,2207240,2207241,2207240,2
313,1,2207868,2207869,2207868,8
314,1,2210506,2210507,2210506,2
315,1,2210546,2210547,2210546,2
316,1,2235354,2235355,2235354,1
317,1,2274325,2274326,2274325,1
318,1,2275251,2275252,2275251,4
319,1,2278341,2278342,2278341,1
320,1,2279329,2279330,2279329,1
321,1,2280205,2280206,2280205,1
322,1,2284070,2284071,2284070,1
323,1,2284767,2284768,2284767,1
324,1,2306226,2306227,2306226,3
325,1,2325122,2325123,2325122,1
326,1,2335684,2335685,2335684,3
327,1,2337223,2337224,2337223,2
328,1,2355964,2355965,2355964,3
329,1,2360971,2360972,2360971,2
330,1,2366595,2366596,2366595,1
331,1,2369187,2369188,2369187,1
332,1,2371041,2371042,2371041,2
333,1,2395479,2395480,2395479,8
334,1,2395636,2395637,2395636,4
335,1,2396376,2396377,2396376,5
336,1,2403284,2403285,2403284,2
337,1,2403417,2403418,2403417,6
338,1,2404530,2404531,2404530,4
339,1,2404771,2404772,2404771,8
340,1,2405593,2405594,2405593,4
341,1,2412603,2412604,2412603,1
342,1,2421677,2421678,2421677,1
343,1,2437066,2437067,2437066,1
344,1,2437969,2437970,2437969,1
345,1,2459169,2459170,2459169,1
346,1,2473650,2473651,2473650,2
347,1,2476877,2476878,2476877,2
348,1,2506224,2506225,2506224,1
349,1,2526571,2526572,2526571,1
350,1,2531299,2531300,2531299,1
351,1,2561226,2561227,2561226,18
352,1,2562891,2562892,2562891,117
353,1,2568459,2568460,2568459,7
354,1,2568569,2568570,2568569,1
355,1,2572924,2572925,2572924,52
356,1,2574274,2574275,2574274,43
357,1,2579316,2579317,2579316,33
358,1,2579949,2579950,2579949,40
359,1,2581666,2581667,2581666,36
360,1,2588160,2588161,2588160,1
361,1,2589991,2589992,2589991,2
362,1,2590553,2590554,2590553,2
363,1,2610249,2610250,2610249,1
364,1,2613649,2613650,2613649,1
365,1,2643024,2643025,2643024,1
366,1,2654362,2654363,2654362,1
367,1,2692508,2692509,2692508,2
368,1,2693588,2693589,2693588,1
369,1,2694188,2694189,2694188,1
370,1,2694666,2694667,2694666,3
371,1,2771146,2771147,2771146,3
372,1,3511860,3511861,3511860,2
373,1,3511864,3511865,3511864,2
374,1,5573560,5573561,5573560,1
375,1,5574384,5574385,5574384,1
376,1,5875102,5875103,5875102,1
377,1,6085305,6085306,6085305,4
378,1,6085405,6085406,6085405,1
379,1,6089226,6089227,6089226,1
380,1,6098972,6098973,6098972,2
381,1,6100503,6100504,6100503,2
382,1,6100632,6100633,6100632,2
383,1,6100638,6100639,6100638,1
384,1,6100816,6100817,6100816,2
385,1,6100898,6100899,6100898,2
386,1,6101994,6101995,6101994,1
387,1,6433403,6433404,6433403,2
388,1,6435601,6435602,6435601,2
389,1,6436829,6436830,6436829,2
390,1,6437327,6437328,6437327,2
391,1,6440859,6440860,6440859,2
392,1,6441736,6441737,6441736,2
393,1,6441859,6441860,6441859,2
394,1,6443564,6443565,6443564,2
395,1,6444125,6444126,6444125,2
396,1,6589543,6589544,6589543,5
397,1,6594529,6594530,6594529,5
398,1,6626154,6626155,6626154,1
399,1,6629259,6629260,6629259,1
400,1,6630052,6630053,6630052,9
401,1,6632777,6632778,6632777,9
402,1,6633037,6633038,6633037,1
403,1,6633581,6633582,6633581,1
404,1,6634147,6634148,6634147,1
405,1,6634197,6634198,6634197,2
406,1,6657503,6657504,6657503,9
407,1,6671696,6671697,6671696,9
408,1,6677479,6677480,6677479,8
409,1,6694713,6694714,6694713,8
410,1,6706374,6706375,6706374,9
411,1,7007919,7007920,7007919,2
412,1,7809988,7809989,7809988,1
413,1,7832718,7832719,7832718,1
414,1,7857016,7857017,7857016,1
415,1,7857107,7857108,7857107,1
416,1,7866070,7866071,7866070,1
417,1,7867790,7867791,7867790,1
418,1,7869579,7869580,7869579,1
419,1,7871398,7871399,7871398,1
420,1,7874094,7874095,7874094,1
421,1,7876824,7876825,7876824,1
422,1,7881034,7881035,7881034,1
423,1,7883259,7883260,7883259,1
424,1,7902894,7902895,7902894,1
425,1,7910032,7910033,7910032,3
426,1,7910323,7910324,7910323,2
427,1,7913283,7913284,7913283,22
428,1,7915535,7915536,7915535,1
429,1,7918342,7918343,7918342,4
430,1,7918662,7918663,7918662,3
431,1,7922459,7922460,7922459,1
432,1,7927011,7927012,7927011,1
433,1,7927629,7927630,7927629,1
434,1,7928443,7928444,7928443,1
435,1,7929638,7929639,7929638,1
436,1,7936278,7936279,7936278,1
437,1,8974539,8974540,8974539,11
438,1,8974756,8974757,8974756,2
439,1,8977214,8977215,8977214,3
440,1,9032200,9032201,9032200,2
441,1,9032753,9032754,9032753,2
442,1,9035143,9035144,9035143,2
443,1,9035890,9035891,9035890,2
444,1,9181780,9181781,9181780,2
445,1,9270962,9270963,9270962,2
446,1,9271218,9271219,9271218,2
447,1,9271433,9271434,9271433,2
448,1,9271570,9271571,9271570,2
449,1,9271727,9271728,9271727,2
450,1,9271821,9271822,9271821,2
451,1,9271914,9271915,9271914,2
452,1,9273069,9273070,9273069,2
453,1,9273127,9273128,9273127,2
454,1,9273498,9273499,9273498,2
455,1,9413109,9413110,9413109,1
456,1,9918189,9918190,9918189,3
457,1,9919625,9919626,9919625,2
458,1,9920807,9920808,9920807,4
459,1,9921733,9921734,9921733,4
460,1,9922329,9922330,9922329,10
461,1,9923510,9923511,9923510,10
462,1,9923913,9923914,9923913,2
463,1,9924500,9924501,9924500,6
464,1,9925635,9925636,9925635,2
465,1,9927264,9927265,9927264,2
466,1,9927678,9927679,9927678,2
467,1,9932244,9932245,9932244,2
468,1,9933301,9933302,9933301,4
469,1,9933920,9933921,9933920,2
470,1,9934281,9934282,9934281,2
471,1,9940342,9940343,9940342,2
472,1,9943262,9943263,9943262,2
473,1,9943399,9943400,9943399,2
474,1,9948163,9948164,9948163,1
475,1,9949056,9949057,9949056,2
476,1,9951013,9951014,9951013,2
477,1,9951462,9951463,9951462,4
478,1,9952956,9952957,9952956,2
479,1,9955640,9955641,9955640,2
480,1,9967482,9967483,9967482,2
481,1,10009698,10009699,10009698,2
482,1,10011243,10011244,10011243,2
483,1,10012539,10012540,10012539,1
484,1,10021724,10021725,10021724,4
485,1,10023878,10023879,10023878,1
486,1,10026395,10026396,10026395,4
487,1,10032712,10032713,10032712,11
488,1,10033399,10033400,10033399,5
489,1,10034255,10034256,10034255,2
490,1,10035569,10035570,10035569,3
491,1,10037614,10037615,10037614,12
492,1,10048049,10048050,10048049,7
493,1,10055384,10055385,10055384,4
494,1,10057243,10057244,10057243,4
495,1,10058673,10058674,10058673,4
496,1,10062620,10062621,10062620,4
497,1,10062721,10062722,10062721,3
498,1,10062943,10062944,10062943,4
499,1,10063980,10063981,10063980,2
500,1,10065349,10065350,10065349,3
501,1,10065578,10065579,10065578,3
502,1,10067975,10067976,10067975,4
503,1,10073031,10073032,10073031,4
504,1,10080195,10080196,10080195,2
505,1,10080604,10080605,10080604,7
506,1,10080605,10080606,10080605,5
507,1,10086121,10086122,10086121,5
508,1,10086920,10086921,10086920,4
509,1,10087586,10087587,10087586,2
510,1,10092824,10092825,10092824,5
511,1,10097873,10097874,10097873,3
512,1,10100196,10100197,10100196,5
513,1,10102893,10102894,10102893,1
514,1,10109912,10109913,10109912,1
515,1,10111260,10111261,10111260,2
516,1,10112592,10112593,10112592,2
517,1,10169100,10169101,10169100,2
518,1,10582826,10582827,10582826,1
519,1,10879946,10879947,10879946,1
520,1,10895640,10895641,10895640,1
521,1,10898878,10898879,10898878,1
522,1,10919145,10919146,10919145,3
523,1,11136890,11136891,11136890,1
524,1,11156083,11156084,11156083,1
525,1,11191417,11191418,11191417,2
526,1,11202079,11202080,11202079,2
527,1,11214922,11214923,11214922,2
528,1,11307841,11307842,11307841,1
529,1,11584480,11584481,11584480,2
530,1,11653506,11653507,11653506,4
531,1,11654311,11654312,11654311,10
532,1,11654736,11654737,11654736,6
533,1,11656464,11656465,11656464,1
534,1,11657243,11657244,11657243,14
535,1,11659667,11659668,11659667,7
536,1,11660968,11660969,11660968,10
537,1,11660975,11660976,11660975,6
538,1,11661776,11661777,11661776,1
539,1,11662631,11662632,11662631,1
540,1,11664651,11664652,11664651,14
541,1,11684161,11684162,11684161,1
542,1,11685139,11685140,11685139,1
543,1,11685285,11685286,11685285,1
544,1,11686443,11686444,11686443,1
545,1,11716927,11716928,11716927,1
546,1,11737177,11737178,11737177,1
547,1,11738678,11738679,11738678,2
548,1,11738755,11738756,11738755,5
549,1,11739171,11739172,11739171,2
550,1,11739991,11739992,11739991,1
551,1,11741030,11741031,11741030,1
552,1,11742377,11742378,11742377,4
553,1,11742674,11742675,11742674,1
554,1,11746794,11746795,11746794,1
555,1,11747369,11747370,11747369,2
556,1,11749104,11749105,11749104,1
557,1,11750448,11750449,11750448,1
558,1,11750617,11750618,11750617,5
559,1,11750634,11750635,11750634,5
560,1,11750708,11750709,11750708,19
561,1,11750787,11750788,11750787,5
562,1,11750964,11750965,11750964,8
563,1,11751177,11751178,11751177,4
564,1,11751226,11751227,11751226,9
565,1,11751727,11751728,11751727,1
566,1,11751978,11751979,11751978,8
567,1,11753033,11753034,11753033,1
568,1,11753332,11753333,11753332,4
569,1,11753727,11753728,11753727,1
570,1,11754159,11754160,11754159,8
571,1,11754574,11754575,11754574,9
572,1,11755307,11755308,11755307,1
573,1,11756432,11756433,11756432,1
574,1,11756616,11756617,11756616,7
575,1,11757047,11757048,11757047,1
576,1,11759539,11759540,11759539,4
577,1,11759583,11759584,11759583,6
578,1,11765583,11765584,11765583,1
579,1,11765794,11765795,11765794,1
580,1,11766573,11766574,11766573,1
581,1,11767298,11767299,11767298,1
582,1,11767719,11767720,11767719,1
583,1,11767739,11767740,11767739,2
584,1,11768181,11768182,11768181,1
585,1,11768262,11768263,11768262,1
586,1,11771002,11771003,11771002,2
587,1,11781888,11781889,11781888,4
588,1,11781909,11781910,11781909,7
589,1,11784157,11784158,11784157,2
590,1,11790308,11790309,11790308,3
591,1,11790946,11790947,11790946,43
592,1,11792243,11792244,11792243,56
593,1,11792459,11792460,11792459,1
594,1,11794419,11794420,11794419,4
595,1,11794614,11794615,11794614,14
596,1,11804111,11804112,11804111,2
597,1,11813455,11813456,11813455,3
598,1,11816360,11816361,11816360,1
599,1,11816605,11816606,11816605,9
600,1,11822078,11822079,11822078,1
601,1,11823275,11823276,11823275,1
602,1,11826747,11826748,11826747,11
603,1,11829411,11829412,11829411,1
604,1,11830617,11830618,11830617,2
605,1,11830638,11830639,11830638,1
606,1,11830785,11830786,11830785,1
607,1,11831170,11831171,11831170,1
608,1,11834076,11834077,11834076,5
609,1,11835418,11835419,11835418,8
610,1,11836288,11836289,11836288,11
611,1,11836770,11836771,11836770,2
612,1,11836799,11836800,11836799,11
613,1,11837214,11837215,11837214,5
614,1,11837535,11837536,11837535,1
615,1,11837904,11837905,11837904,2
616,1,11838073,11838074,11838073,1
617,1,11838171,11838172,11838171,4
618,1,11838792,11838793,11838792,4
619,1,11838802,11838803,11838802,9
620,1,11838976,11838977,11838976,41
621,1,11839578,11839579,11839578,3
622,1,11839579,11839580,11839579,2
623,1,11840328,11840329,11840328,2
624,1,11840380,11840381,11840380,1
625,1,11840745,11840746,11840745,3
626,1,11840768,11840769,11840768,2
627,1,11841535,11841536,11841535,3
628,1,11841637,11841638,11841637,11
629,1,11842953,11842954,11842953,3
630,1,11843828,11843829,11843828,57
631,1,11844019,11844020,11844019,1
632,1,11844127,11844128,11844127,53
633,1,11844512,11844513,11844512,48
634,1,11844950,11844951,11844950,1
635,1,11845243,11845244,11845243,3
636,1,11845576,11845577,11845576,144
637,1,11845794,11845795,11845794,11
638,1,11845917,11845918,11845917,11
639,1,11845924,11845925,11845924,165
640,1,11846011,11846012,11846011,163
641,1,11846380,11846381,11846380,149
642,1,11846412,11846413,11846412,4
643,1,11846584,11846585,11846584,126
644,1,11846678,11846679,11846678,162
645,1,11846903,11846904,11846903,1
646,1,11846911,11846912,11846911,2
647,1,11846924,11846925,11846924,2
648,1,11847591,11847592,11847591,4
649,1,11852186,11852187,11852186,1
650,1,11853617,11853618,11853617,2
651,1,11854017,11854018,11854017,1
652,1,11872484,11872485,11872484,3
653,1,12127175,12127176,12127175,1
654,1,12128370,12128371,12128370,1
655,1,12128556,12128557,12128556,1
656,1,12133868,12133869,12133868,1
657,1,12134688,12134689,12134688,1
658,1,12134732,12134733,12134732,1
659,1,12136622,12136623,12136622,1
660,1,12162584,12162585,12162584,1
661,1,12222124,12222125,12222124,2
662,1,12285300,12285301,12285300,2
663,1,12296511,12296512,12296511,2
664,1,12308279,12308280,12308279,1
665,1,12362930,12362931,12362930,1
666,1,12375603,12375604,12375603,1
667,1,12382642,12382643,12382642,1
668,1,12409966,12409967,12409966,1
669,1,12414485,12414486,12414485,1
670,1,12415825,12415826,12415825,12
671,1,12457020,12457021,12457020,21
672,1,12509304,12509305,12509304,20
673,1,12510171,12510172,12510171,36
674,1,12510172,12510173,12510172,38
675,1,12511942,12511943,12511942,40
676,1,12512102,12512103,12512102,1
677,1,12579077,12579078,12579077,2
678,1,12592228,12592229,12592228,1
679,1,12592783,12592784,12592783,1
680,1,12594281,12594282,12594281,1
681,1,12594527,12594528,12594527,1
682,1,12597961,12597962,12597961,1
683,1,12603204,12603205,12603204,1
684,1,12605408,12605409,12605408,1
685,1,12605599,12605600,12605599,1
686,1,12608287,12608288,12608287,1
687,1,12613954,12613955,12613954,2
688,1,12661344,12661345,12661344,1
689,1,13606672,13606673,13606672,1
690,1,13607360,13607361,13607360,1
691,1,13607998,13607999,13607998,1
692,1,13608646,13608647,13608646,1
693,1,13609172,13609173,13609172,1
694,1,13611385,13611386,13611385,1
695,1,13611882,13611883,13611882,1
696,1,13612293,13612294,13612293,1
697,1,13613050,13613051,13613050,1
698,1,13616236,13616237,13616236,1
699,1,13616395,13616396,13616395,1
700,1,13617229,13617230,13617229,1
701,1,13617402,13617403,13617402,1
702,1,13618073,13618074,13618073,1
703,1,13618623,13618624,13618623,1
704,1,13618884,13618885,13618884,1
705,1,13619231,13619232,13619231,1
706,1,13620091,13620092,13620091,1
707,1,13620373,13620374,13620373,1
708,1,13620529,13620530,13620529,2
709,1,13620706,13620707,13620706,2
710,1,13621024,13621025,13621024,1
711,1,15213669,15213670,15213669,3
712,1,15214131,15214132,15214131,3
713,1,15214189,15214190,15214189,3
714,1,15220329,15220330,15220329,5
715,1,15430548,15430549,15430548,2
716,1,15437552,15437553,15437552,7
717,1,15442237,15442238,15442237,6
718,1,15445959,15445960,15445959,2
719,1,15446438,15446439,15446438,5
720,1,15509460,15509461,15509460,1
721,1,15757403,15757404,15757403,2
722,1,15757717,15757718,15757717,1
723,1,15760669,15760670,15760669,9
724,1,15776687,15776688,15776687,15
725,1,15781535,15781536,15781535,2
726,1,15781885,15781886,15781885,20
727,1,15783174,15783175,15783174,20
728,1,15785338,15785339,15785338,3
729,1,15786542,15786543,15786542,5
730,1,15789264,15789265,15789264,4
731,1,15789265,15789266,15789265,4
732,1,15789475,15789476,15789475,4
733,1,15790394,15790395,15790394,4
734,1,15790528,15790529,15790528,4
735,1,15791427,15791428,15791427,4
736,1,15791678,15791679,15791678,2
737,1,16140896,16140897,16140896,1
738,1,16141150,16141151,16141150,1
739,1,16141429,16141430,16141429,1
740,1,16142984,16142985,16142984,1
741,1,16147615,16147616,16147615,1
742,1,16185896,16185897,16185896,2
743,1,16211777,16211778,16211777,1
744,1,16224221,16224222,16224221,4
745,1,16247217,16247218,16247217,2
746,1,16285256,16285257,16285256,2
747,1,16294739,16294740,16294739,4
748,1,16311959,16311960,16311959,4
749,1,16349949,16349950,16349949,2
750,1,16378241,16378242,16378241,2
751,1,16380530,16380531,16380530,1
752,1,16382587,16382588,16382587,3
753,1,16398835,16398836,16398835,3
754,1,16420406,16420407,16420406,1
755,1,16446579,16446580,16446579,1
756,1,16459069,16459070,16459069,14
757,1,16482199,16482200,16482199,1
758,1,16485907,16485908,16485907,4
759,1,16496131,16496132,16496131,1
760,1,16501524,16501525,16501524,1
761,1,16513732,16513733,16513732,1
762,1,16517327,16517328,16517327,1
763,1,16518808,16518809,16518808,4
764,1,16540067,16540068,16540067,4
765,1,16553022,16553023,16553022,7
766,1,16569629,16569630,16569629,1
767,1,16570547,16570548,16570547,4
768,1,16577530,16577531,16577530,1
769,1,16579899,16579900,16579899,1
770,1,16583156,16583157,16583156,4
771,1,16587089,16587090,16587089,2
772,1,16590442,16590443,16590442,3
773,1,16591916,16591917,16591916,1
774,1,16677014,16677015,16677014,1
775,1,16678556,16678557,16678556,1
776,1,16678825,16678826,16678825,2
777,1,16679054,16679055,16679054,2
778,1,16680616,16680617,16680616,2
