,Chromosome,Start_x,End,Start_y,Count
207,1,20591905,20591906,20591905,1
208,1,20592033,20592034,20592033,1
209,1,20592369,20592370,20592369,1
210,1,20592977,20592978,20592977,1
211,1,20713586,20713587,20713586,2
212,1,20715062,20715063,20715062,1
213,1,20715807,20715808,20715807,1
214,1,20715969,20715970,20715969,2
215,1,20717297,20717298,20717297,1
216,1,20717420,20717421,20717420,1
217,1,20717668,20717669,20717668,2
218,1,20718139,20718140,20718139,2
219,1,20729398,20729399,20729398,2
220,1,20729889,20729890,20729889,2
221,1,20730518,20730519,20730518,2
222,1,21529865,21529866,21529865,1
223,1,21534615,21534616,21534615,1
224,1,21548350,21548351,21548350,1
225,1,21552441,21552442,21552441,1
226,1,21562674,21562675,21562674,1
227,1,21563291,21563292,21563291,1
228,1,21565241,21565242,21565241,1
229,1,21571468,21571469,21571468,1
230,1,21573927,21573928,21573927,1
231,1,21586065,21586066,21586065,1
232,1,21714052,21714053,21714052,1
233,1,21731932,21731933,21731932,1
234,1,21776484,21776485,21776484,1
235,1,21808975,21808976,21808975,1
236,1,21809675,21809676,21809675,1
237,1,21895100,21895101,21895100,1
238,1,21913630,21913631,21913630,1
239,1,21988745,21988746,21988745,1
240,1,21998807,21998808,21998807,1
241,1,22211499,22211500,22211499,1
242,1,22233951,22233952,22233951,1
243,1,22240551,22240552,22240551,1
244,1,22257555,22257556,22257555,1
245,1,22279200,22279201,22279200,1
246,1,22282115,22282116,22282115,1
247,1,22314641,22314642,22314641,1
248,1,22374024,22374025,22374024,1
249,1,22644149,22644150,22644149,12
250,1,23514428,23514429,23514428,1
251,1,23522655,23522656,23522655,1
252,1,23560595,23560596,23560595,1
253,1,23564017,23564018,23564017,1
254,1,23695947,23695948,23695947,2
255,1,23696775,23696776,23696775,2
256,1,23699396,23699397,23699396,2
257,1,23700410,23700411,23700410,2
258,1,23700728,23700729,23700728,2
259,1,23702026,23702027,23702026,2
260,1,23703279,23703280,23703279,2
261,1,23703919,23703920,23703919,2
262,1,23705063,23705064,23705063,2
263,1,23706125,23706126,23706125,2
264,1,24390039,24390040,24390039,4
265,1,24391585,24391586,24391585,4
266,1,24400745,24400746,24400745,4
267,1,24403874,24403875,24403874,4
268,1,24404447,24404448,24404447,4
269,1,24405247,24405248,24405247,3
270,1,24406098,24406099,24406098,2
271,1,24406116,24406117,24406116,2
272,1,24413283,24413284,24413283,4
273,1,24414223,24414224,24414223,4
274,1,25793444,25793445,25793444,1
275,1,25793550,25793551,25793550,1
276,1,25794378,25794379,25794378,1
277,1,25799149,25799150,25799149,1
278,1,25801517,25801518,25801517,1
279,1,25804530,25804531,25804530,1
280,1,25808435,25808436,25808435,1
281,1,25809250,25809251,25809250,1
282,1,25814770,25814771,25814770,1
283,1,25819958,25819959,25819958,1
284,1,26172545,26172546,26172545,2
285,1,26181546,26181547,26181546,2
286,1,26183819,26183820,26183819,2
287,1,26258683,26258684,26258683,2
288,1,26291139,26291140,26291139,2
289,1,26328446,26328447,26328446,1
290,1,26329475,26329476,26329475,1
291,1,26329565,26329566,26329565,1
292,1,26329741,26329742,26329741,1
293,1,26331070,26331071,26331070,1
294,1,26331194,26331195,26331194,1
295,1,26331900,26331901,26331900,1
296,1,26333605,26333606,26333605,1
297,1,26335385,26335386,26335385,1
298,1,26336283,26336284,26336283,1
299,1,27874018,27874019,27874018,1
300,1,27881376,27881377,27881376,18
301,1,27881816,27881817,27881816,18
302,1,27882794,27882795,27882794,18
303,1,27882851,27882852,27882851,18
304,1,27882855,27882856,27882855,18
305,1,27884892,27884893,27884892,2
306,1,27942062,27942063,27942062,2
307,1,27942324,27942325,27942324,2
308,1,27952167,27952168,27952167,1
309,1,27955413,27955414,27955413,1
310,1,27955781,27955782,27955781,2
311,1,27964235,27964236,27964235,6
312,1,28237741,28237742,28237741,2
313,1,28242638,28242639,28242638,2
314,1,31662310,31662311,31662310,1
315,1,31662352,31662353,31662352,1
316,1,31663440,31663441,31663440,1
317,1,37497940,37497941,37497940,1
318,1,37519211,37519212,37519211,2
319,1,37520591,37520592,37520591,1
320,1,37525857,37525858,37525857,2
321,1,37545150,37545151,37545150,1
322,1,37548877,37548878,37548877,1
323,1,37558453,37558454,37558453,1
324,1,37569685,37569686,37569685,1
325,1,37572787,37572788,37572787,1
326,1,37579524,37579525,37579524,3
327,1,37584863,37584864,37584863,1
328,1,37586844,37586845,37586844,1
329,1,37593092,37593093,37593092,3
330,1,37597823,37597824,37597823,2
331,1,37603946,37603947,37603946,2
332,1,37605594,37605595,37605594,2
333,1,37611020,37611021,37611020,2
334,1,37618269,37618270,37618269,2
335,1,39753393,39753394,39753393,2
336,1,39754612,39754613,39754612,1
337,1,39837955,39837956,39837955,3
338,1,39846381,39846382,39846381,3
339,1,39847435,39847436,39847435,3
340,1,39851773,39851774,39851773,3
341,1,39855522,39855523,39855522,3
342,1,39864469,39864470,39864469,3
343,1,40262857,40262858,40262857,6
344,1,40267320,40267321,40267320,6
345,1,40270607,40270608,40270607,6
346,1,40270815,40270816,40270815,6
347,1,40278055,40278056,40278055,6
348,1,40282247,40282248,40282247,6
349,1,40284102,40284103,40284102,6
350,1,40287063,40287064,40287063,1
351,1,40295731,40295732,40295731,6
352,1,40445702,40445703,40445702,3
353,1,40450546,40450547,40450546,3
354,1,40456236,40456237,40456236,2
355,1,40456254,40456255,40456254,3
356,1,40456567,40456568,40456567,3
357,1,40456568,40456569,40456568,3
358,1,40457347,40457348,40457347,3
359,1,41405644,41405645,41405644,1
360,1,41409017,41409018,41409017,1
361,1,42724415,42724416,42724415,2
362,1,42725579,42725580,42725579,2
363,1,42728251,42728252,42728251,2
364,1,42730611,42730612,42730611,2
365,1,42733051,42733052,42733051,2
366,1,42734855,42734856,42734855,2
367,1,42736965,42736966,42736965,2
368,1,42737849,42737850,42737849,2
369,1,42749756,42749757,42749756,2
370,1,44635624,44635625,44635624,1
371,1,44644885,44644886,44644885,2
372,1,44938869,44938870,44938869,2
373,1,45172932,45172933,45172932,2
374,1,45202779,45202780,45202779,2
375,1,45384647,45384648,45384647,4
376,1,45424483,45424484,45424483,3
377,1,45429219,45429220,45429219,1
378,1,45432458,45432459,45432458,1
379,1,45547536,45547537,45547536,1
380,1,45547775,45547776,45547775,2
381,1,45548061,45548062,45548061,2
382,1,45551015,45551016,45551015,2
383,1,45552164,45552165,45552164,2
384,1,45553048,45553049,45553048,2
385,1,45553420,45553421,45553420,2
386,1,45554960,45554961,45554960,2
387,1,45554982,45554983,45554982,2
388,1,45937177,45937178,45937177,1
389,1,46015101,46015102,46015101,1
390,1,46033854,46033855,46033854,1
391,1,46034579,46034580,46034579,1
392,1,46121858,46121859,46121858,1
393,1,46276589,46276590,46276589,7
394,1,46278228,46278229,46278228,7
395,1,46280492,46280493,46280492,5
396,1,46301079,46301080,46301079,5
397,1,46306359,46306360,46306359,6
398,1,46309111,46309112,46309111,11
399,1,46312451,46312452,46312451,5
400,1,46314335,46314336,46314335,11
401,1,46316786,46316787,46316786,11
402,1,46321783,46321784,46321783,5
403,1,46337556,46337557,46337556,4
404,1,46337930,46337931,46337930,1
405,1,46562271,46562272,46562271,2
406,1,46563028,46563029,46563028,1
407,1,46564408,46564409,46564408,2
408,1,46565668,46565669,46565668,2
409,1,46568177,46568178,46568177,2
410,1,46570318,46570319,46570318,3
411,1,46581769,46581770,46581769,3
412,1,46590555,46590556,46590555,3
413,1,46591961,46591962,46591961,3
414,1,46593191,46593192,46593191,3
415,1,47378694,47378695,47378694,1
416,1,47379922,47379923,47379922,1
417,1,47435204,47435205,47435204,1
418,1,47480982,47480983,47480982,1
419,1,47572142,47572143,47572142,1
420,1,47735635,47735636,47735635,1
421,1,47834216,47834217,47834216,1
422,1,47835016,47835017,47835016,1
423,1,47969896,47969897,47969896,1
424,1,47979696,47979697,47979696,1
425,1,50468452,50468453,50468452,6
426,1,50478669,50478670,50478669,6
427,1,50491837,50491838,50491837,6
428,1,50503319,50503320,50503319,6
429,1,50506892,50506893,50506892,6
430,1,50651064,50651065,50651064,2
431,1,50655526,50655527,50655526,4
432,1,50659488,50659489,50659488,2
433,1,50683750,50683751,50683750,1
434,1,50814460,50814461,50814460,1
435,1,53942878,53942879,53942878,1
436,1,53945795,53945796,53945795,1
437,1,53947843,53947844,53947843,1
438,1,53977234,53977235,53977234,1
439,1,53981254,53981255,53981254,1
440,1,53996581,53996582,53996581,1
441,1,54009733,54009734,54009733,1
442,1,54083186,54083187,54083186,1
443,1,61723869,61723870,61723869,2
444,1,61911988,61911989,61911988,1
445,1,61927966,61927967,61927966,3
446,1,61948187,61948188,61948187,3
447,1,61963493,61963494,61963493,2
448,1,62100346,62100347,62100346,2
449,1,62148423,62148424,62148423,2
450,1,62199167,62199168,62199167,1
451,1,64192540,64192541,64192540,1
452,1,64286919,64286920,64286919,1
453,1,64311010,64311011,64311010,1
454,1,64350364,64350365,64350364,1
455,1,64350652,64350653,64350652,1
456,1,64353573,64353574,64353573,1
457,1,75703661,75703662,75703661,1
458,1,75784951,75784952,75784951,4
459,1,75786061,75786062,75786061,8
460,1,75786326,75786327,75786326,8
461,1,75787002,75787003,75787002,8
462,1,75790355,75790356,75790355,8
463,1,75790933,75790934,75790933,8
464,1,75797873,75797874,75797873,8
465,1,75799103,75799104,75799103,8
466,1,75854011,75854012,75854011,1
467,1,75854013,75854014,75854013,1
468,1,76279989,76279990,76279989,1
469,1,76279990,76279991,76279990,1
470,1,76284518,76284519,76284518,1
471,1,76288346,76288347,76288346,1
472,1,76289807,76289808,76289807,1
473,1,76292957,76292958,76292957,1
474,1,76301880,76301881,76301880,1
475,1,77918668,77918669,77918668,1
476,1,77919930,77919931,77919930,1
477,1,78015827,78015828,78015827,1
478,1,78049463,78049464,78049463,1
479,1,78056247,78056248,78056247,1
480,1,78056941,78056942,78056941,1
481,1,78081414,78081415,78081414,1
482,1,78088737,78088738,78088737,1
483,1,78657714,78657715,78657714,1
484,1,78661042,78661043,78661042,2
485,1,78662635,78662636,78662635,2
486,1,78662885,78662886,78662885,2
487,1,78664687,78664688,78664687,1
488,1,78666009,78666010,78666009,2
489,1,78666120,78666121,78666120,2
490,1,78666559,78666560,78666559,1
491,1,78666996,78666997,78666996,2
492,1,78684622,78684623,78684622,2
493,1,78704138,78704139,78704138,1
494,1,85261361,85261362,85261361,3
495,1,85268246,85268247,85268246,3
496,1,85276238,85276239,85276238,3
497,1,85276655,85276656,85276655,3
498,1,85277899,85277900,85277899,3
499,1,85283267,85283268,85283267,1
500,1,85284032,85284033,85284032,3
501,1,85289444,85289445,85289444,3
502,1,86309717,86309718,86309717,1
503,1,86313720,86313721,86313720,1
504,1,86313847,86313848,86313847,1
505,1,86331153,86331154,86331153,1
506,1,86344970,86344971,86344970,5
507,1,86356548,86356549,86356548,4
508,1,86357820,86357821,86357820,4
509,1,86393392,86393393,86393392,1
510,1,86412037,86412038,86412037,5
511,1,86433338,86433339,86433338,1
512,1,86440676,86440677,86440676,3
513,1,86445709,86445710,86445709,1
514,1,86447881,86447882,86447881,1
515,1,86451879,86451880,86451879,1
516,1,86456011,86456012,86456011,1
517,1,89006209,89006210,89006209,6
518,1,89009135,89009136,89009135,6
519,1,89009452,89009453,89009452,6
520,1,89010159,89010160,89010159,6
521,1,89010246,89010247,89010246,1
522,1,89010247,89010248,89010247,7
523,1,89012940,89012941,89012940,2
524,1,89012941,89012942,89012941,4
525,1,89013004,89013005,89013004,1
526,1,89013185,89013186,89013185,1
527,1,89015900,89015901,89015900,6
528,1,89019515,89019516,89019515,2
529,1,89021542,89021543,89021542,1
530,1,93000056,93000057,93000056,2
531,1,93009435,93009436,93009435,2
532,1,93034042,93034043,93034042,2
533,1,93037159,93037160,93037159,2
534,1,93104879,93104880,93104879,2
535,1,93180861,93180862,93180861,2
536,1,93228678,93228679,93228678,1
537,1,93246225,93246226,93246225,1
538,1,93292893,93292894,93292893,1
539,1,93315185,93315186,93315185,1
540,1,94887145,94887146,94887145,4
541,1,94892540,94892541,94892540,4
542,1,94896408,94896409,94896408,4
543,1,94899701,94899702,94899701,4
544,1,94900197,94900198,94900197,4
545,1,94901552,94901553,94901552,4
546,1,94902093,94902094,94902093,4
547,1,94902902,94902903,94902902,4
548,1,95184352,95184353,95184352,8
549,1,95336863,95336864,95336863,2
550,1,95369258,95369259,95369258,1
551,1,95374500,95374501,95374500,2
552,1,95412160,95412161,95412160,2
553,1,95421245,95421246,95421245,2
554,1,95451329,95451330,95451329,2
555,1,95503558,95503559,95503558,2
556,1,95519809,95519810,95519809,2
557,1,95557977,95557978,95557977,1
558,1,108214060,108214061,108214060,1
559,1,108523614,108523615,108523614,1
560,1,109173328,109173329,109173328,1
561,1,109214673,109214674,109214673,3
562,1,109217933,109217934,109217933,3
563,1,109241460,109241461,109241460,4
564,1,109270863,109270864,109270863,2
565,1,109281628,109281629,109281628,1
566,1,109603009,109603010,109603009,1
567,1,109603136,109603137,109603136,1
568,1,109605179,109605180,109605179,1
569,1,109607451,109607452,109607451,1
570,1,109612515,109612516,109612515,1
571,1,109613590,109613591,109613590,1
572,1,109614742,109614743,109614742,1
573,1,109616709,109616710,109616709,1
574,1,109620454,109620455,109620454,1
575,1,109630036,109630037,109630036,1
576,1,109637608,109637609,109637608,1
577,1,109658504,109658505,109658504,1
578,1,109659077,109659078,109659077,1
579,1,109659187,109659188,109659187,1
580,1,109659190,109659191,109659190,1
581,1,109668158,109668159,109668158,1
582,1,109670836,109670837,109670836,1
583,1,109670892,109670893,109670892,1
584,1,109672284,109672285,109672284,1
585,1,109676094,109676095,109676094,1
586,1,109676139,109676140,109676139,1
587,1,109676144,109676145,109676144,1
588,1,109678556,109678557,109678556,1
589,1,109678559,109678560,109678559,1
590,1,109682397,109682398,109682397,9
591,1,109687165,109687166,109687165,2
592,1,109687453,109687454,109687453,15
593,1,109690525,109690526,109690525,1
594,1,109697921,109697922,109697921,1
595,1,109703431,109703432,109703431,1
596,1,109708936,109708937,109708936,1
597,1,109708937,109708938,109708937,1
598,1,109710593,109710594,109710593,1
599,1,111095990,111095991,111095990,1
600,1,111099409,111099410,111099409,1
601,1,111100230,111100231,111100230,2
602,1,111100631,111100632,111100631,2
603,1,111108395,111108396,111108395,4
604,1,111112300,111112301,111112300,4
605,1,111139496,111139497,111139496,20
606,1,111184247,111184248,111184247,16
607,1,111185988,111185989,111185988,16
608,1,111188536,111188537,111188536,2
609,1,111329679,111329680,111329679,2
610,1,111329811,111329812,111329811,2
611,1,111329967,111329968,111329967,2
612,1,111330112,111330113,111330112,2
613,1,111336313,111336314,111336313,2
614,1,111336335,111336336,111336335,2
615,1,111337800,111337801,111337800,2
616,1,111342019,111342020,111342019,2
617,1,111345386,111345387,111345386,2
618,1,111348032,111348033,111348032,2
619,1,111350372,111350373,111350372,1
620,1,111350768,111350769,111350768,2
621,1,111350795,111350796,111350795,2
622,1,111351086,111351087,111351086,2
623,1,111488292,111488293,111488292,1
624,1,111489032,111489033,111489032,3
625,1,111489504,111489505,111489504,4
626,1,111489509,111489510,111489509,4
627,1,111489583,111489584,111489583,4
628,1,111490663,111490664,111490663,3
629,1,111490858,111490859,111490858,3
630,1,111491386,111491387,111491386,3
631,1,111491854,111491855,111491854,1
632,1,111494353,111494354,111494353,3
633,1,111495238,111495239,111495238,3
634,1,111495413,111495414,111495413,1
635,1,111498946,111498947,111498946,4
636,1,111502192,111502193,111502192,3
637,1,111502201,111502202,111502201,3
638,1,111502221,111502222,111502221,1
639,1,111504498,111504499,111504498,1
640,1,111508322,111508323,111508322,3
641,1,112124039,112124040,112124039,1
642,1,112124081,112124082,112124081,1
643,1,112124322,112124323,112124322,1
644,1,112124881,112124882,112124881,1
645,1,112124885,112124886,112124885,1
646,1,112125239,112125240,112125239,1
647,1,112125255,112125256,112125255,1
648,1,112125394,112125395,112125394,1
649,1,112125835,112125836,112125835,1
650,1,112573348,112573349,112573348,1
651,1,113616885,113616886,113616885,1
652,1,113630788,113630789,113630788,1
653,1,113675083,113675084,113675083,1
654,1,113675092,113675093,113675092,1
655,1,113698620,113698621,113698620,1
656,1,113804907,113804908,113804907,1
657,1,113883379,113883380,113883379,7
658,1,113886839,113886840,113886839,7
659,1,113886893,113886894,113886893,7
660,1,113888841,113888842,113888841,5
661,1,113903258,113903259,113903258,11
662,1,113905767,113905768,113905767,11
663,1,113907040,113907041,113907040,11
664,1,113907207,113907208,113907207,10
665,1,113908342,113908343,113908342,8
666,1,113922983,113922984,113922983,1
667,1,113951945,113951946,113951945,1
668,1,113952257,113952258,113952257,2
669,1,113980843,113980844,113980843,2
670,1,114012050,114012051,114012050,1
671,1,119710494,119710495,119710494,1
672,1,119711922,119711923,119711922,2
673,1,119712503,119712504,119712503,2
674,1,119714953,119714954,119714953,2
675,1,119721477,119721478,119721477,2
676,1,119721950,119721951,119721950,2
677,1,119722052,119722053,119722052,2
678,1,119722650,119722651,119722650,2
679,1,119724280,119724281,119724280,2
680,1,119724597,119724598,119724597,2
681,1,119724882,119724883,119724882,2
682,1,119728454,119728455,119728454,4
683,1,119729497,119729498,119729497,2
684,1,119730103,119730104,119730103,4
685,1,119730581,119730582,119730581,4
686,1,119731286,119731287,119731286,2
687,1,119731832,119731833,119731832,1
688,1,146890607,146890608,146890607,1
689,1,146895349,146895350,146895349,1
690,1,146942003,146942004,146942003,1
691,1,146943673,146943674,146943673,1
692,1,146943764,146943765,146943764,1
693,1,147652919,147652920,147652919,2
694,1,147659350,147659351,147659350,2
695,1,147659830,147659831,147659830,2
696,1,150274906,150274907,150274906,2
697,1,150276941,150276942,150276941,2
698,1,150278123,150278124,150278123,2
699,1,150280573,150280574,150280573,2
700,1,150283177,150283178,150283177,2
701,1,150285304,150285305,150285304,2
702,1,151145559,151145560,151145559,1
703,1,151146024,151146025,151146024,1
704,1,151149569,151149570,151149569,1
705,1,151154490,151154491,151154490,1
706,1,151156778,151156779,151156778,1
707,1,151158615,151158616,151158615,1
708,1,151162103,151162104,151162103,1
709,1,151865616,151865617,151865616,1
710,1,151869294,151869295,151869294,1
711,1,151873174,151873175,151873174,1
712,1,151874041,151874042,151874041,1
713,1,151875650,151875651,151875650,1
714,1,151896416,151896417,151896416,1
715,1,151905747,151905748,151905747,1
716,1,151908617,151908618,151908617,1
717,1,151910350,151910351,151910350,1
718,1,151910380,151910381,151910380,1
719,1,154507010,154507011,154507010,1
720,1,154563721,154563722,154563721,1
721,1,154566680,154566681,154566680,1
722,1,154744058,154744059,154744058,1
723,1,155041232,155041233,155041232,1
724,1,155044956,155044957,155044956,2
725,1,155054466,155054467,155054466,3
726,1,155060832,155060833,155060832,26
727,1,155060841,155060842,155060841,1
728,1,155061096,155061097,155061096,1
729,1,155061442,155061443,155061442,7
730,1,155062156,155062157,155062156,7
731,1,155063135,155063136,155063135,1
732,1,155083387,155083388,155083387,2
733,1,155090033,155090034,155090033,2
734,1,155090194,155090195,155090194,1
735,1,155090454,155090455,155090454,1
736,1,155090468,155090469,155090468,1
737,1,155122648,155122649,155122648,1
738,1,155122682,155122683,155122682,1
739,1,155122824,155122825,155122824,1
740,1,155123125,155123126,155123125,1
741,1,155125086,155125087,155125086,2
742,1,155127789,155127790,155127789,1
743,1,155133578,155133579,155133578,2
744,1,155133751,155133752,155133751,2
745,1,155134292,155134293,155134292,1
746,1,155145501,155145502,155145501,2
747,1,155148054,155148055,155148054,1
748,1,155151361,155151362,155151361,1
749,1,155162443,155162444,155162443,1
750,1,155172916,155172917,155172916,1
751,1,155175305,155175306,155175305,1
752,1,155179017,155179018,155179017,1
753,1,155179278,155179279,155179278,1
754,1,155183255,155183256,155183255,1
755,1,155188654,155188655,155188654,2
756,1,155188692,155188693,155188692,14
757,1,155189395,155189396,155189395,1
758,1,155192276,155192277,155192276,14
759,1,155196402,155196403,155196402,2
760,1,155199058,155199059,155199058,14
761,1,155199139,155199140,155199139,1
762,1,155199409,155199410,155199409,14
763,1,155199564,155199565,155199564,1
764,1,155204315,155204316,155204315,1
765,1,155206689,155206690,155206689,1
766,1,155212052,155212053,155212052,1
767,1,155212198,155212199,155212198,2
768,1,155212373,155212374,155212373,1
769,1,155214203,155214204,155214203,2
770,1,155237942,155237943,155237942,2
771,1,155307148,155307149,155307148,2
772,1,155309691,155309692,155309691,5
773,1,155310373,155310374,155310373,6
774,1,155314470,155314471,155314470,6
775,1,155314795,155314796,155314795,6
